currentTime,totalCpuUsage(%),totalMemory,availableMemory,usedMemory,percentageMemory(%),buffersMemory,cachedMemory,totalSwap,freeSwap,usedSwap,percentageSwap(%),totalPartition,usedPartition,freePartition,percentagePartition(%),total_IO_read,total_IO_write
2023-12-31 20:41:23.626211,0.0,16698888192,14096334848,2297028608,15.6,78368768,1956036608,2147479552,2147479552,0,0.0,108240035840,79414583296,23279902720,77.3,1799308288,182752256
2023-12-31 20:42:23.686244,0.0,16698888192,14071554048,2321813504,15.7,78442496,1956061184,2147479552,2147479552,0,0.0,108240035840,79414611968,23279874048,77.3,1799308288,183071744
2023-12-31 20:43:23.746246,0.0,16698888192,14077100032,2316267520,15.7,78499840,1956098048,2147479552,2147479552,0,0.0,108240035840,79414640640,23279845376,77.3,1799308288,183317504
2023-12-31 20:44:23.806217,0.0,16698888192,14099578880,2293780480,15.6,78565376,1956139008,2147479552,2147479552,0,0.0,108240035840,79414681600,23279804416,77.3,1799308288,183616512
2023-12-31 20:45:23.866131,0.0,16698888192,14099386368,2293977088,15.6,78630912,1956175872,2147479552,2147479552,0,0.0,108240035840,79414718464,23279767552,77.3,1799308288,183948288
2023-12-31 20:46:23.926218,0.0,16698888192,14072233984,2321133568,15.7,78696448,1956139008,2147479552,2147479552,0,0.0,108240035840,79414738944,23279747072,77.3,1799308288,184292352
2023-12-31 20:47:23.988296,0.0,16698888192,14124855296,2268508160,15.4,78778368,1956167680,2147479552,2147479552,0,0.0,108240035840,79414763520,23279722496,77.3,1799308288,184656896
2023-12-31 20:48:24.046114,0.0,16698888192,14105006080,2288328704,15.5,78843904,1956212736,2147479552,2147479552,0,0.0,108240035840,79414804480,23279681536,77.3,1799308288,184955904
2023-12-31 20:49:24.106149,0.0,16698888192,14071140352,2322214912,15.7,78909440,1956249600,2147479552,2147479552,0,0.0,108240035840,79414833152,23279652864,77.3,1799308288,185234432
2023-12-31 20:50:24.166108,0.0,16698888192,14105497600,2287849472,15.5,78966784,1956298752,2147479552,2147479552,0,0.0,108240035840,79414870016,23279616000,77.3,1799308288,185496576
2023-12-31 20:51:24.226143,0.0,16698888192,14070824960,2322526208,15.7,79032320,1956335616,2147479552,2147479552,0,0.0,108240035840,79414906880,23279579136,77.3,1799308288,185803776
2023-12-31 20:52:24.286143,0.0,16698888192,14098165760,2295173120,15.6,79114240,1956368384,2147479552,2147479552,0,0.0,108240035840,79414935552,23279550464,77.3,1799308288,186201088
2023-12-31 20:53:24.346151,0.0,16698888192,14000259072,2393075712,16.2,79179776,1956392960,2147479552,2147479552,0,0.0,108240035840,79414960128,23279525888,77.3,1799308288,186450944
2023-12-31 20:54:24.394603,0.0,16698888192,14355030016,2038112256,14.0,79245312,1956438016,2147479552,2147479552,0,0.0,108240035840,79414976512,23279509504,77.3,1799308288,186815488
2023-12-31 20:55:24.454144,0.0,16698888192,14098755584,2294579200,15.6,79323136,1956659200,2147479552,2147479552,0,0.0,108240035840,79414988800,23279497216,77.3,1799701504,187380736
